header-dhcprange,end_address*,_new_end_address,start_address*,_new_start_address,always_update_dns,boot_file,boot_server,broadcast_address,comment,ddns_domainname,deny_all_clients,deny_bootp,disabled,domain_name,domain_name_servers,enable_ddns,enable_pxe_lease_time,enable_threshold_email_warnings,enable_threshold_snmp_warnings,enable_thresholds,exclusion_ranges,failover_association,fingerprint_filter_rules,generate_hostname,ignore_client_requested_options,known_clients_option,lease_scavenge_time,lease_time,mac_filter_rules,member,ms_server,_new_ms_server,nac_filter_rules,name,network_view,next_server,option_filter_rules,option_logic_filters,pxe_lease_time,range_high_water_mark,range_high_water_mark_reset,range_low_water_mark,range_low_water_mark_reset,recycle_leases,relay_agent_filter_rules,routers,server_association_type,threshold_email_addresses,unknown_clients_option,update_dns_on_lease_renewal,EA-Site,EA-Site Code,EA-ex,OPTION-11,OPTION-150,OPTION-176,OPTION-242,OPTION-49,OPTION-66,OPTION-67
header-reservedrange,end_address*,_new_end_address,start_address*,_new_start_address,basic_polling_settings,comment,disabled,discovery_member,enable_discovery,exclusion_ranges,name,network_view
dhcprange,172.19.27.190,,172.19.27.151,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.117.62,,172.29.117.15,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.117.126,,172.29.117.75,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.118.62,,172.29.118.15,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.118.126,,172.29.118.75,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.119.62,,172.29.119.15,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.119.126,,172.29.119.75,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.120.62,,172.29.120.15,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.120.126,,172.29.120.75,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.121.62,,172.29.121.15,,False,,,,,,False,,False,,,,,False,False,,,EMEADC,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.29.121.126,,172.29.121.75,,False,,,,,,False,,False,,,,,False,False,,,EMEADC,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.29.122.62,,172.29.122.15,,False,,,,,,False,,False,,,,,False,False,,,EMEADC,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.29.122.126,,172.29.122.75,,False,,,,,,False,,False,,,,,False,False,,,EMEADC,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.29.123.62,,172.29.123.15,,False,,,,,,False,,False,,,,,False,False,,,EMEADC,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.29.123.126,,172.29.123.75,,False,,,,,,False,,False,,,,,False,False,,,EMEADC,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.29.124.62,,172.29.124.15,,False,,,,,,False,,False,,,,,False,False,,,EMEADC,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.29.124.126,,172.29.124.75,,False,,,,,,False,,False,,,,,False,False,,,EMEADC,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.29.244.62,,172.29.244.15,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.244.126,,172.29.244.75,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.245.62,,172.29.245.15,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.29.245.126,,172.29.245.75,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.19.25.62,,172.19.25.30,,False,,,,Vlan 325 VoIP,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.18.25.62,,172.18.25.30,,False,,,,Vlan 25 data,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.19.26.254,,172.19.26.31,,False,,,,Vlan 326 VoIP,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.23.244.254,,172.23.244.31,,False,,,,VoIP vlan 3244,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.19.117.126,,172.19.117.21,,False,,,,Wired Voip,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,Vlan3116,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.19.56.254,,172.19.56.31,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.19.57.254,,172.19.57.31,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.19.118.254,,172.19.118.31,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.19.122.254,,172.19.122.31,,False,,,,,,False,,False,,,,,False,False,,,EMEADC,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,"172.19.180.36, 172.19.180.35",,,,,
dhcprange,172.19.124.254,,172.19.124.31,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.16.19.126,,172.16.19.80,,False,,,,,,False,,False,,,,,False,False,,,WASHDC,,,,,,,,wash-dc-infblx.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.16.19.190,,172.16.19.141,,False,,,,,,False,,False,,,,,False,False,,,WASHDC,,,,,,,,wash-dc-infblx.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.30.18.254,,172.30.18.21,,False,,,,,,False,,False,,,,,False,False,,,WASHDC,,,,,,,,wash-dc-infblx.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.30.19.126,,172.30.19.80,,False,,,,,,False,,False,,,,,False,False,,,WASHDC,,,,,,,,wash-dc-infblx.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.30.19.190,,172.30.19.141,,False,,,,,,False,,False,,,,,False,False,,,WASHDC,,,,,,,,wash-dc-infblx.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.16.18.254,,172.16.18.21,,False,,,,,,False,,False,,,,,False,False,,,WASHDC,,,,,,,,wash-dc-infblx.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.30.250.254,,172.30.250.31,,False,,,,,,False,,False,,,,,False,False,,,NYC-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.30.251.158,,172.30.251.135,,False,,,,,,False,,False,,,,,False,False,,,NYC-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.16.250.254,,172.16.250.31,,False,,,,,,False,,False,,,,,False,False,,,NYC-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.30.248.254,,172.30.248.31,,False,,,,,,False,,False,,,,,False,False,,,NYC-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.30.249.254,,172.30.249.31,,False,,,,,,False,,False,,,,,False,False,,,NYC-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.16.248.254,,172.16.248.100,,False,,,,,,False,,False,,,,,False,False,,,NYC-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.16.249.254,,172.16.249.30,,False,,,,,,False,,False,,,,,False,False,,,NYC-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.2.254,,172.26.2.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,172.26.254.130,,
dhcprange,172.26.4.254,,172.26.4.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.5.254,,172.26.5.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.6.254,,172.26.6.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.7.254,,172.26.7.30,,False,,,,,,False,,False,,,,,False,False,,172.26.7.76-172.26.7.76,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.9.254,,172.26.9.30,,False,,,,,,False,,False,,,,,False,False,,172.26.9.58-172.26.9.58,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.10.254,,172.26.10.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.175.154,,172.26.160.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.247.254,,172.26.247.154,,False,,,,,,False,,False,,,,,False,False,,172.26.247.162-172.26.247.167,,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.26.113.240,,172.26.112.20,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.11.254,,172.26.11.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.12.254,,172.26.12.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.13.254,,172.26.13.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.21.254,,172.26.21.30,,False,,,,,,False,,False,,,,,False,False,,172.26.21.30-172.26.21.30,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.23.254,,172.26.23.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.25.254,,172.26.25.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.26.240,,172.26.26.31,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.27.254,,172.26.27.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.29.254,,172.26.29.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.30.254,,172.26.30.23,,False,,,,,,False,,False,,,,,False,False,,172.26.30.77-172.26.30.77,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.31.254,,172.26.31.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.32.254,,172.26.32.31,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.33.254,,172.26.33.30,,False,,,,,,False,,False,,,,,False,False,,172.26.33.78-172.26.33.78,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.34.254,,172.26.34.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.35.254,,172.26.35.40,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.36.254,,172.26.36.40,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.37.254,,172.26.37.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.38.254,,172.26.38.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.39.254,,172.26.39.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.40.254,,172.26.40.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.43.254,,172.26.43.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.45.254,,172.26.45.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.48.240,,172.26.48.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.49.254,,172.26.49.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.52.254,,172.26.52.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.53.254,,172.26.53.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.56.240,,172.26.56.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.57.254,,172.26.57.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.60.254,,172.26.60.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.61.254,,172.26.61.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.64.254,,172.26.64.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.65.254,,172.26.65.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.68.240,,172.26.68.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.69.254,,172.26.69.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.72.254,,172.26.72.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.73.254,,172.26.73.30,,False,,,,,,False,,False,,,,,False,False,,"172.26.73.49-172.26.73.49,172.26.73.71-172.26.73.71",MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.90.254,,172.26.90.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.91.254,,172.26.91.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.92.254,,172.26.92.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.94.254,,172.26.94.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.103.62,,172.26.103.21,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.103.126,,172.26.103.85,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.103.179,,172.26.103.140,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.103.220,,172.26.103.210,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.26.105.254,,172.26.105.35,,False,,,,,,False,,False,,,,,False,False,,"172.26.105.76-172.26.105.76,172.26.105.101-172.26.105.101",MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.106.254,,172.26.106.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.107.254,,172.26.107.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.108.254,,172.26.108.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.109.239,,172.26.109.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.110.240,,172.26.110.31,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.111.254,,172.26.111.11,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.200.254,,172.26.200.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.201.254,,172.26.201.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.202.254,,172.26.202.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.203.254,,172.26.203.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.204.254,,172.26.204.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.205.254,,172.26.205.30,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.220.254,,172.26.220.1,,False,,,,,,False,,False,,,,,False,False,,172.26.220.1-172.26.220.233,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.26.221.254,,172.26.221.1,,False,,,,,,False,,False,,,,,False,False,,172.26.221.1-172.26.221.247,,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.26.222.100,,172.26.222.79,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
